stargazers_count,has_projects,has_wiki,topic_count,forks_count_log,open_issues_count_log,days_since_last_push_log
133466,False,False,8,10.069849089751353,1.3862943611198906,4.394449154672439
133245,True,True,12,8.985320060649112,8.846640813100485,0.6931471805599453
127849,False,False,13,9.432603535863086,0.6931471805599453,1.791759469228055
126235,True,False,11,9.624302610338294,3.4965075614664802,3.4339872044851463
125834,True,True,8,10.132573413305966,7.174724309836376,0.6931471805599453
124515,False,False,0,9.927985024136515,9.31847703058076,0.6931471805599453
123617,True,True,7,9.032289682032873,6.489204931325317,3.367295829986474
123467,True,False,7,9.523982546097495,8.027802848370312,1.6094379124341003
122433,False,False,2,9.461021266283481,2.833213344056216,0.6931471805599453
122328,True,False,4,10.67113905526418,7.904334842085095,0.6931471805599453
121317,True,False,9,9.752315764734389,6.773080375655535,0.6931471805599453
121178,True,False,19,8.9082888855571,5.783825182329737,0.6931471805599453
118872,True,True,8,9.066354521447801,5.786897381366708,0.6931471805599453
117270,True,False,9,10.47880794648263,7.898039690764619,0.6931471805599453
116961,False,False,14,10.2510410220253,3.4965075614664802,6.513230110912307
116298,False,False,5,8.722905701000768,0.6931471805599453,0.6931471805599453
114587,False,False,11,9.087946723762116,7.563719668414366,1.0986122886681096
114464,True,True,19,9.753536375772624,4.7535901911063645,0.6931471805599453
113370,True,True,6,9.493939118990328,8.299037181613066,0.6931471805599453
112908,False,False,6,10.031792812689051,3.4011973816621555,5.123963979403259
112863,True,False,3,9.61059191303146,9.425371103179842,0.6931471805599453
112541,False,True,12,10.501746964063756,6.144185634125646,0.6931471805599453
112412,False,False,9,9.23853902633486,3.4965075614664802,2.4849066497880004
110984,True,False,14,10.994185270118631,2.639057329615259,1.791759469228055
110905,True,True,4,9.707837565530841,2.1972245773362196,2.302585092994046
110850,True,False,7,10.140770667404057,9.810055607743575,1.3862943611198906
110711,True,True,1,9.816894269951032,7.417580402414544,0.6931471805599453
109071,False,False,5,9.367429587218957,5.081404364984463,0.6931471805599453
108895,True,True,4,9.503233841478497,8.524764456912555,2.3978952727983707
107994,True,True,0,9.51355124604559,5.2574953720277815,6.371611847231857
106763,True,False,7,8.193123721512068,7.259819610363186,0.6931471805599453
106762,False,True,4,8.710124927322207,7.720905251936779,0.6931471805599453
106618,True,False,10,9.618800989064146,3.828641396489095,2.0794415416798357
106270,False,False,7,8.756839814829462,1.0986122886681096,0.6931471805599453
105956,False,True,11,9.618668045697824,1.9459101490553132,1.0986122886681096
105263,True,False,18,9.281450999434135,4.727387818712341,5.988961416889864
104278,False,False,19,8.95828281049733,5.700443573390686,1.0986122886681096
104211,True,False,7,9.524420918282495,7.508787170634276,0.6931471805599453
103561,True,False,0,9.72609383397847,5.3471075307174685,5.579729825986222
103385,False,False,3,10.205368344387722,7.779048644925556,6.129050210060545
103209,True,True,11,9.136478523377727,7.460490305825338,1.0986122886681096
102599,True,False,19,9.429716836721148,6.92951677076365,0.6931471805599453
101702,True,False,7,9.09750756370184,6.042632833682381,1.3862943611198906
100918,True,False,16,8.636752426473876,6.499787040655854,0.6931471805599453
100153,False,False,5,9.302646042760209,6.148468295917647,0.6931471805599453
100111,True,False,7,10.211964406994612,7.0587581525186645,1.3862943611198906
99976,True,True,8,10.233079028065118,9.827362162146636,0.6931471805599453
99724,True,True,7,8.839711378703475,7.566828479208331,0.6931471805599453
99679,False,False,0,9.40968291310444,4.812184355372417,3.5263605246161616
99452,True,True,0,9.711297461543568,4.948759890378168,3.6375861597263857
98946,True,True,5,9.074062353683555,3.2188758248682006,4.948759890378168
98776,True,True,0,9.596078849900314,6.26530121273771,0.6931471805599453
98353,True,False,5,10.39326317135381,7.336936913707618,1.0986122886681096
98293,True,False,20,9.138951775888529,5.308267697401205,0.6931471805599453
98058,True,True,7,10.908082159098116,7.22402480828583,0.6931471805599453
96993,True,True,2,8.283241441385425,6.075346031088684,6.505784060128229
95779,False,True,8,9.648272670221848,4.127134385045092,1.9459101490553132
95054,False,False,16,9.585895949678203,1.6094379124341003,0.6931471805599453
95046,False,False,7,8.564649132572534,4.543294782270004,1.0986122886681096
94412,True,False,7,9.273972232220956,5.43372200355424,1.6094379124341003
94348,True,True,7,9.430920640887228,4.820281565605037,6.492239835020471
94339,False,False,9,9.150696519048667,5.552959584921617,0.6931471805599453
94006,False,True,8,10.217312405089107,5.438079308923196,2.3978952727983707
93993,True,True,9,9.253016646256619,6.408528791059498,5.393627546352361
93412,False,False,13,9.228573140237243,5.942799375126701,1.3862943611198906
93099,True,True,18,9.514141826307847,4.736198448394496,0.6931471805599453
92018,True,False,0,9.370245889485805,3.713572066704308,5.7899601708972535
91843,False,False,12,8.430981494597171,8.845777255188445,0.6931471805599453
91347,True,True,0,8.317277766221235,8.966356154790121,1.6094379124341003
90271,True,True,19,10.325416386674958,7.234898420314831,6.35088571671474
90220,True,False,0,8.975630184290507,3.6109179126442243,1.791759469228055
89928,True,False,20,9.216521231051264,7.70210434005105,0.6931471805599453
89120,True,False,5,10.57070135106957,6.553933404025811,0.6931471805599453
88903,False,False,15,8.651549243915316,5.170483995038151,1.0986122886681096
88523,False,False,7,9.060563446657955,6.5337888379333435,2.3978952727983707
88117,True,True,8,9.103423089630105,7.421775793644647,0.6931471805599453
88117,True,False,7,9.019905995071678,5.459585514144159,0.6931471805599453
88037,True,False,19,10.997372015964007,6.715383386334681,1.6094379124341003
87523,True,True,5,10.943357821180475,7.914983005848394,1.3862943611198906
87500,False,False,9,10.431317775117943,6.061456918928017,1.6094379124341003
87095,True,False,8,10.532362843075934,8.3243363327069,0.6931471805599453
87066,True,True,2,9.244065241377804,7.310550158534422,2.833213344056216
86930,False,True,12,8.970177815492379,6.617402977974478,0.6931471805599453
86911,True,True,4,8.89439598980643,6.202535517187923,3.4339872044851463
86576,True,True,3,8.499843553081124,6.917705609835305,1.0986122886681096
85847,False,True,12,9.9438614466744,2.0794415416798357,2.3978952727983707
85837,False,False,0,9.281916570465405,6.163314804034641,0.6931471805599453
85694,False,False,5,8.971194463184467,4.709530201312334,3.367295829986474
85091,True,False,4,8.049746290952191,7.9105906122564775,0.6931471805599453
84283,False,False,3,10.115610600566873,3.4965075614664802,1.6094379124341003
84141,True,True,4,8.554874258383926,5.966146739123692,0.6931471805599453
83627,True,True,16,10.29896966259089,2.772588722239781,1.791759469228055
83450,True,True,16,9.183585634667363,5.605802066295998,0.6931471805599453
83447,True,False,0,8.936955604225226,3.58351893845611,1.9459101490553132
83433,False,False,0,9.400382051785275,8.412054873292933,0.6931471805599453
83131,True,False,4,9.052399183907607,8.026823576217629,0.6931471805599453
82700,True,True,10,9.120962560824966,4.127134385045092,6.016157159698354
82607,False,True,14,9.16062477973025,3.8918202981106265,6.490723534502507
82536,True,False,4,9.680031452383618,4.394449154672439,6.490723534502507
82398,True,True,19,9.873182972271273,3.8501476017100584,4.962844630259907
